id,mls_number,coordinates_source,coordinates_geohash,latitude,longitude,title,home_type,sub_type,offer,status,banner_id,property_class,property_type,unit_name,unit_number,corporation_number,corporation_jurisdiction,asking_price,advertise_permission,featured,exclusive,promoted,building_id,building_age_max,building_age,address_id,street_id,neighbourhood_id,neighbourhood_name,sublocality_id,sublocality_name,locality_id,locality_name,locality_parent_id,locality_parent_name,locality_grandparent_id,locality_grandparent_name,province_id,province_name,country_id,country_name,url,tax,tax_year,bedrooms,bedrooms_plus,bed_type,bed_type_num,bathrooms,furnished,parking_spots,parking_type,locker_type,sqft_min,sqft_max,sqft,sqft_source,lot_size,lot_front,lot_depth,pin_to_front,ranking,maintenance_fee,photo_count,photo_version,photo_base_url,pool,furnished_id,property_class_name,entry_date,entry_date_unix,street_name,brokerage,brokerage_id,brokerage_name,date_available,date_available_period,exposure,outdoor_space,pets_permitted,created_at,source_timestamp,slogan,has_locker,has_balcony,amenities,tags,title_to_land,filter_type,filter_value,type,subtitle,open_houses,_geoloc,objectID,_highlightResult
647711,C5409983,Address,dpz838s5z0nrn8k5jrrj,43.6410868,-79.3814048,5205 - 10 York St,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,5205,5,2708,TSCC,1280000,1,0,0,0,1494,2,2,2361072,10503,747,The Waterfront,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/ten-york-10-york-st/unit-5205-C5409983,4527.61,2021,2,,2,2,2,No,1,Underground,None,800,899,830,Calculated,,,,,,550.32,26,2,https://shared-s3.property.ca/public/images/listings/optimized/c5409983/mls/,None,,,2021-10-21,1634848902,York Street,"GOLDEN HOUSE REALTY INC., BROKERAGE",,,2021-10-21 00:,2021-Oct,SE,Open Balcony,Restrictions,2021-10-21 20:29:50,2021-10-21 20:31:13,,0,1,"['Concierge', 'Gym', 'Guest Suites', 'Outdoor Pool', 'Party Room', 'Sauna', 'Media Room', 'Meeting Room', 'Public Transit', 'Rec Room', 'Spa', 'Yoga Studio', 'Security Guard', 'Visitor Parking']",['High-Rise'],,mls_number,C5409983,SearchListing,C5409983 | For Sale,[],"{'lat': 43.6410868, 'lng': -79.3814048}",C5409983,"{'mls_number': {'value': 'C5409983', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '5205 - 10 York St', 'matchLevel': 'none', 'matchedWords': []}}"
647045,C5409431,Address,dpz8322xzrucqr6wkh61,43.6404408,-79.3971889,330 - 21 Iceboat Terr,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,330,06,2157,TSCC,714990,1,0,0,0,1369,8,8,263640,10392,752,CityPlace,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/parade-2-cityplace-151-dan-leckie-way-21-iceboat-terr/unit-330-C5409431,2725.12,2021,1,1,1+1,1.1,1,No,1,Underground,None,700,799,718,Calculated,,,,,,590.14,12,2,https://shared-s3.property.ca/public/images/listings/optimized/c5409431/mls/,None,,,2021-10-21,1634847719,Iceboat Terrace,"THE CONDO STORE REALTY INC., BROKERAGE",,,60 Days,2022-Jan,S,Open Balcony,Restrictions,2021-10-21 15:50:28,2021-11-24 21:11:30,,0,1,"['Concierge', 'Games Room', 'Guest Suites', 'Gym', 'Indoor Pool', 'Party Room', 'Beanfield Fibre Available', 'Meeting Room', 'Parking Garage', 'Pet Restriction', 'Visitor Parking', 'Media Room', 'Rec Room', 'Security Guard', 'Security System', 'Squash Court', 'Spa']",[],,mls_number,C5409431,SearchListing,C5409431 | For Sale,[],"{'lat': 43.6404408, 'lng': -79.3971889}",C5409431,"{'mls_number': {'value': 'C5409431', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '330 - 21 Iceboat Terr', 'matchLevel': 'none', 'matchedWords': []}}"
647225,C5409632,Address,dpz8cju7k88g14jq880m,43.7577327,-79.4031490,1009 - 120 Harrison Garden Blvd,Condo,Condo Apartment,Sale,Active,6,Condo,Condo Apt,1009,9,2396,TSCC,815000,0,0,0,0,1316,7,7,131944,7543,823,Willowdale East,17,North York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/aristo-at-avonshire-120-harrison-garden-blvd-130-harrison-garden-blvd/unit-1009-C5409632,3250.59,2021,2,,2,2,2,No,2,Underground,Owned,800,899,816,Calculated,,,,,,661.17,20,2,https://shared-s3.property.ca/public/images/listings/optimized/c5409632/mls/,None,,,2021-10-21,1634846508,Harrison Garden Boulevard,"RE/MAX CENTERPOINT REALTY, BROKERAGE",,,30/60/90,2021-Nov,SW,Open Balcony,Restrictions,2021-10-21 17:10:01,2021-11-15 20:15:14,,1,1,"['Concierge', 'Public Transit', 'Party Room', 'Visitor Parking', 'BBQ Permitted', 'Guest Suites', 'Jacuzzi', 'Media Room', 'Meeting Room', 'Outdoor Patio', 'Pet Restriction', 'Rec Room', 'Sauna', 'Security Guard', 'Security System', 'Indoor Pool', 'Gym', 'Enter Phone System']",['High-Rise'],,mls_number,C5409632,SearchListing,C5409632 | For Sale,[],"{'lat': 43.7577327, 'lng': -79.403149}",C5409632,"{'mls_number': {'value': 'C5409632', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1009 - 120 Harrison Garden Blvd', 'matchLevel': 'none', 'matchedWords': []}}"
648385,E5410541,Address,dpz8edexnvyrcu5ezpmh,43.6966073,-79.2942117,PH01 - 1 Massey Sq,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,Ph01,01,76,YCC,489900,1,0,0,0,7298,49,49,2010986,55088,890,Crescent Town,22,East York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/crescent-town-6-12-crescent-town-rd-1-5-massey-sq/unit-Ph01-E5410541,1093,2021,2,,2,2,1,No,1,Underground,Ensuite,900,999,,,,,,,,768.77,13,2,https://shared-s3.property.ca/public/images/listings/optimized/e5410541/mls/,None,,,2021-10-21,1634842872,Massey Square,"SAGE REAL ESTATE LIMITED, BROKERAGE",,,Tbd,2021-Oct,N,Open Balcony,Restrictions,2021-10-22 14:10:10,2021-11-26 19:59:26,,1,1,"['Security Guard', 'Security System', 'Indoor Pool', 'Rec Room', 'Gym', 'Sauna', 'Visitor Parking', 'BBQ Permitted', 'Bike Storage', 'Car Wash', 'Concierge', 'Games Room']","['Penthouse', 'High-Rise']",,mls_number,E5410541,SearchListing,E5410541 | For Sale,[],"{'lat': 43.6966073, 'lng': -79.2942117}",E5410541,"{'mls_number': {'value': 'E5410541', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': 'PH01 - 1 Massey Sq', 'matchLevel': 'none', 'matchedWords': []}}"
647603,E5409870,Address,dpz8d0j7csmy09zw2xfm,43.6823082,-79.3579525,505 - 980 Broadview Ave,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,505,5,104,YCC,859999,1,0,0,0,1243,48,48,1992429,11373,888,Broadview North,22,East York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/helliwell-place-980-broadview-ave/unit-505-E5409870,3177.2,2021,3,,3,3,2,No,1,Underground,Ensuite,900,999,1159,Calculated,,,,,,1133.4,19,3,https://shared-s3.property.ca/public/images/listings/optimized/e5409870/mls/,None,,,2021-10-21,1634840519,Broadview Avenue,"RE/MAX ULTIMATE REALTY INC., BROKERAGE",,,Tbd,2021-Oct,SW,Open Balcony,Restrictions,2021-10-21 19:30:07,2021-11-24 19:04:53,,1,1,"['Gym', 'Indoor Pool', 'Party Room', 'Sauna', 'Pets', 'Concierge', 'Visitor Parking', 'Outdoor Patio', 'Parking Garage', 'Security Guard', 'Security System', 'Library', 'Bike Storage', 'Meeting Room', 'Rec Room']",['High-Rise'],,mls_number,E5409870,SearchListing,E5409870 | For Sale,[],"{'lat': 43.6823082, 'lng': -79.3579525}",E5409870,"{'mls_number': {'value': 'E5409870', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '505 - 980 Broadview Ave', 'matchLevel': 'none', 'matchedWords': []}}"
647215,C5409607,Address,dpz83sr8rsmntthzz2y8,43.6611081,-79.3765785,1004 - 298 Jarvis St,Condo,Condo Apartment,Sale,Active,8,Condo,Condo Apt,1004,04,993,MTCC,625000,1,0,0,0,1110,30,30,316757,10668,749,Church St. Corridor,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/metropolitan-essex-296-jarvis-st-298-jarvis-st/unit-1004-C5409607,2095.79,2021,1,1,1+1,1.1,1,No,1,Underground,Owned,700,799,733,Calculated,,,,,,944.15,30,2,https://shared-s3.property.ca/public/images/listings/optimized/c5409607/mls/,None,,,2021-10-21,1634839278,Jarvis Street,"BERKSHIRE HATHAWAY HOMESERVICES WEST REALTY, BROKERAGE",,,Flex,2021-Oct,E,None,No,2021-10-21 17:10:00,2021-11-30 18:54:43,,1,0,"['Concierge', 'Gym', 'Indoor Pool', 'Rooftop Deck', 'Sauna', 'Squash Court', 'Parking Garage', 'Pet Restriction', 'Security Guard', 'Security System', 'Games Room', 'Meeting Room', 'Party Room', 'Rec Room']",['High-Rise'],,mls_number,C5409607,SearchListing,C5409607 | For Sale,[],"{'lat': 43.6611081, 'lng': -79.3765785}",C5409607,"{'mls_number': {'value': 'C5409607', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1004 - 298 Jarvis St', 'matchLevel': 'none', 'matchedWords': []}}"
647345,C5409703,Address,dpz81pxs2uqkx26p2ny3,43.6357018,-79.3988391,1607 - 650 Queens Quay W,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,1607,06,1344,MTCC,999900,1,0,0,0,850,21,21,482415,9529,747,The Waterfront,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/the-atrium-on-queens-quay-650-queens-quay-w/unit-1607-C5409703,2761.68,2021,2,1,2+1,2.1,2,No,1,Underground,Owned,900,999,916,Calculated,,,,,,842.39,19,2,https://shared-s3.property.ca/public/images/listings/optimized/c5409703/mls/,None,,,2021-10-21,1634833302,Queens Quay West,"SAGE REAL ESTATE LIMITED, BROKERAGE",,,Immediate,2021-Oct,SE,Open Balcony,Restrictions,2021-10-21 17:50:00,2021-11-17 17:05:55,,1,1,"['Concierge', 'Gym', 'Party Room', 'Rooftop Deck', 'Security Guard', 'Visitor Parking', 'Public Transit', 'Meeting Room', 'Parking Garage', 'Pet Restriction', 'Security System', 'Beanfield Fibre Available', 'BBQ Permitted', 'Bike Storage', 'Games Room', 'Rec Room']",[],,mls_number,C5409703,SearchListing,C5409703 | For Sale,[],"{'lat': 43.6357018, 'lng': -79.3988391}",C5409703,"{'mls_number': {'value': 'C5409703', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1607 - 650 Queens Quay W', 'matchLevel': 'none', 'matchedWords': []}}"
647597,C5409894,Address,dpz83tbsdvc35d06eg0e,43.6700845,-79.3864005,512 - 1 Bloor St E,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,512,12,2577,TSCC,1878000,1,0,0,0,1392,4,4,276243,10681,748,Yonge and Bloor,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/one-bloor-1-bloor-st-e/unit-512-C5409894,8370.88,2021,2,1,2+1,2.1,3,No,1,Underground,Owned,1600,1799,1622,Calculated,,,,,,1465.12,38,3,https://shared-s3.property.ca/public/images/listings/optimized/c5409894/mls/,None,,,2021-10-21,1634833262,Bloor Street East,"HARVEY KALLES REAL ESTATE LTD., BROKERAGE",,,Immed/Flex,2021-Oct,W,Terrace,Restrictions,2021-10-21 19:30:07,2021-10-23 16:09:43,,1,1,"['Concierge', 'Gym', 'Indoor Pool', 'Outdoor Pool', 'Party Room', 'Rooftop Deck', 'Meeting Room', 'Sauna', 'Security Guard', 'Security System', 'Yoga Studio', 'Beanfield Fibre Available', 'Games Room', 'Guest Suites', 'Rec Room', 'Visitor Parking']",['High-Rise'],,mls_number,C5409894,SearchListing,C5409894 | For Sale,[],"{'lat': 43.6700845, 'lng': -79.3864005}",C5409894,"{'mls_number': {'value': 'C5409894', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '512 - 1 Bloor St E', 'matchLevel': 'none', 'matchedWords': []}}"
685363,C5409476,Address,dpz837hr5pkc5t9xghwg,43.6554155,-79.3922216,8 D'arcy St,Townhouse,Townhouse,Sale,Active,,Freehold,,,,,,1888888,1,0,0,0,,100,100+,266618,10475,755,Grange Park,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/8-darcy-street-toronto,6598.94,2021,4,,4,4,3,No,0,,,2500,3000,,,1265,16,80,,,,40,2,https://shared-s3.property.ca/public/images/listings/optimized/c5409476/mls/,None,,,2021-10-21,1634832076,D'Arcy Street,"LIVING REALTY INC., BROKERAGE",,,2021-10-01 00:,2021-Oct,,,,2021-11-26 16:49:23,2021-11-26 16:36:35,,,0,[],[],,mls_number,C5409476,SearchListing,C5409476 | For Sale,[],"{'lat': 43.6554155, 'lng': -79.3922216}",C5409476,"{'mls_number': {'value': 'C5409476', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': ""8 D'arcy St"", 'matchLevel': 'none', 'matchedWords': []}}"
647227,C5409639,Address,dpz8610zj89tpbn42y0d,43.6443936,-79.3639660,213 - 55 Merchants' Wharf Way,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,213,13,2640,TSCC,629000,1,0,0,0,1958,3,3,449018,12039,747,The Waterfront,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/aqualina-at-bayside-15-merchants-wharf-55-merchants-wharf/unit-213-C5409639,2217.98,2021,1,,1,1,1,No,0,Underground,None,600,699,602,Calculated,,,,,,444.77,14,2,https://shared-s3.property.ca/public/images/listings/optimized/c5409639/mls/,None,,,2021-10-21,1634832071,Merchants' Wharf,"ROCK STAR REAL ESTATE INC., BROKERAGE",,,Immed,2021-Oct,SE,Juliet Balcony,Restrictions,2021-10-21 17:10:02,2021-11-22 16:33:53,,0,1,"['Concierge', 'Gym', 'Games Room', 'Outdoor Pool', 'Party Room', 'Rooftop Deck', 'BBQ Permitted', 'Beanfield Fibre Available', 'Guest Suites', 'Meeting Room', 'Security System', 'Visitor Parking', 'Sauna', 'Enter Phone System', 'Rec Room']",['High-Rise'],,mls_number,C5409639,SearchListing,C5409639 | For Sale,[],"{'lat': 43.6443936, 'lng': -79.363966}",C5409639,"{'mls_number': {'value': 'C5409639', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': ""213 - 55 Merchants' Wharf Way"", 'matchLevel': 'none', 'matchedWords': []}}"
648817,C5411047,Address,dpz90c5pyth2x8e97qqq,43.7763817,-79.4157612,1407 - 5444 Yonge St,Condo,Condo Apartment,Sale,Active,6,Condo,Condo Apt,1407,08,680,MTCC,1499999,1,0,0,0,1155,36,36,145415,3433,814,Willowdale West,17,North York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/skyview-5444-yonge-st/unit-1407-C5411047,3623,2021,2,,2,2,2,No,4,Underground,None,1800,1999,1801,Calculated,,,,,,1528,33,2,https://shared-s3.property.ca/public/images/listings/optimized/c5411047/mls/,None,,,2021-10-21,1634832067,Yonge Street,"SUTTON GROUP-ADMIRAL REALTY INC., BROKERAGE",,,30 Days/Tba,2021-Dec,SW,Open Balcony,Restrictions,2021-10-22 18:10:01,2021-11-21 16:55:34,,0,1,"['Concierge', 'Guest Suites', 'Gym', 'Indoor Pool', 'Outdoor Pool', 'Tennis Court', 'Public Transit', 'Parking Garage', 'Pet Restriction', 'Sauna', 'Security Guard', 'Security System', 'Meeting Room', 'Party Room', 'Visitor Parking', 'Enter Phone System']",['High-Rise'],,mls_number,C5411047,SearchListing,C5411047 | For Sale,[],"{'lat': 43.7763817, 'lng': -79.4157612}",C5411047,"{'mls_number': {'value': 'C5411047', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1407 - 5444 Yonge St', 'matchLevel': 'none', 'matchedWords': []}}"
647229,E5409612,Address,dpz95j2eh0sqdvgkthyz,43.7988891,-79.3204249,2102 - 3131 Bridletowne Circ,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,2102,2,400,YCC,649000,0,0,0,0,1899,43,43,374472,6597,768,L'Amoreaux,15,Scarborough,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/bridletowne-2-3131-bridletowne-cir/unit-2102-E5409612,2016,2020,2,1,2+1,2.1,3,No,2,Underground,Ensuite,1800,1999,1834,Calculated,,,,,,1225,27,3,https://shared-s3.property.ca/public/images/listings/optimized/e5409612/mls/,None,,,2021-10-21,1634830910,Bridletowne Circle,"HOMELIFE/PROSPERITY LAND REALTY INC., BROKERAGE",,,Tba,2021-Oct,W,Open Balcony,Restrictions,2021-10-21 17:10:02,2021-11-02 15:36:00,,1,1,"['Gym', 'Indoor Pool', 'Party Room', 'Sauna', 'Tennis Court', 'Visitor Parking', 'Parking Garage', 'Pet Restriction', 'Security System', 'Meeting Room', 'Rec Room']",['High-Rise'],,mls_number,E5409612,SearchListing,E5409612 | For Sale,[],"{'lat': 43.7988891, 'lng': -79.3204249}",E5409612,"{'mls_number': {'value': 'E5409612', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '2102 - 3131 Bridletowne Circ', 'matchLevel': 'none', 'matchedWords': []}}"
648307,C5410477,Address,dpz8cj992ntmbew6bft7,43.7560488,-79.4071127,2012 - 78 Harrison Garden Blvd,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,2012,2012,1556,TSCC,840000,1,0,0,0,598,17,17,480713,7543,823,Willowdale East,17,North York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/skymark-at-avondale-78-harrison-garden-blvd/unit-2012-C5410477,2743.45,2021,2,,2,2,2,No,1,Underground,Owned,1000,1199,1027,Calculated,,,,,,711.84,14,2,https://shared-s3.property.ca/public/images/listings/optimized/c5410477/mls/,None,,,2021-10-21,1634830906,Harrison Garden Boulevard,"PSR, BROKERAGE",,,Tba,2021-Oct,SW,Open Balcony,Restrictions,2021-10-22 13:30:16,2021-10-23 15:21:42,,1,1,"['Concierge', 'Gym', 'Guest Suites', 'Indoor Pool', 'Tennis Court', 'Public Transit', 'Party Room', 'Meeting Room', 'Parking Garage', 'Pet Restriction', 'Sauna', 'Security Guard', 'Security System', 'Games Room', 'Rec Room', 'Visitor Parking', 'Enter Phone System']",['High-Rise'],,mls_number,C5410477,SearchListing,C5410477 | For Sale,[],"{'lat': 43.7560488, 'lng': -79.4071127}",C5410477,"{'mls_number': {'value': 'C5410477', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '2012 - 78 Harrison Garden Blvd', 'matchLevel': 'none', 'matchedWords': []}}"
647009,C5409381,Address,dpz890zj1mcrjxje5p14,43.6866509,-79.3995111,814 - 111 St Clair Ave W,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,814,13,2565,TSCC,999900,1,0,0,0,95,4,4,283734,9598,871,Yonge-St. Clair,21,Midtown | Central,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/imperial-plaza-111-st-clair-ave-w/unit-814-C5409381,3800.5,2021,1,1,1+1,1.1,2,No,0,,Owned,800,899,880,Calculated,,,,,,730.27,39,2,https://shared-s3.property.ca/public/images/listings/optimized/c5409381/mls/,None,,,2021-10-21,1634830901,Saint Clair Avenue West,"SLAVENS & ASSOCIATES REAL ESTATE INC., BROKERAGE",,,Flexible,2021-Oct,S,None,Restrictions,2021-10-21 15:30:10,2021-10-21 15:14:35,,1,0,"['Concierge', 'Games Room', 'Gym', 'Indoor Pool', 'Party Room', 'Squash Court', 'Media Room', 'Guest Suites', 'Outdoor Patio', 'Rec Room', 'Visitor Parking', 'Meeting Room', 'Sauna', 'Security System', 'Golf Simulator']","['High-Rise', 'Loft', 'Soft Loft']",,mls_number,C5409381,SearchListing,C5409381 | For Sale,[],"{'lat': 43.6866509, 'lng': -79.3995111}",C5409381,"{'mls_number': {'value': 'C5409381', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '814 - 111 St Clair Ave W', 'matchLevel': 'none', 'matchedWords': []}}"
646949,E5409287,Address,dpz8emdtte5zy49gyhsc,43.7128146,-79.3066282,323 - 1401 O'connor Dr,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,323,23,2867,TSCC,669900,1,0,0,0,6388,0,0,2009626,8154,886,O'Connor-Parkview,22,East York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/the-lanes-condos-1401-o-connor-dr/unit-323-E5409287,0,2021,2,,2,2,2,No,1,Underground,Owned,600,699,683,Calculated,,,,,,620.76,20,2,https://shared-s3.property.ca/public/images/listings/optimized/e5409287/mls/,None,,,2021-10-21,1634828471,O'Connor Drive,"RE/MAX ULTIMATE REALTY INC., BROKERAGE",,,30 Days/Tba,2022-Jan,NE,Open Balcony,Restrictions,2021-10-21 15:10:03,2021-12-02 15:59:15,,1,1,"['Concierge', 'Guest Suites', 'Gym', 'Party Room', 'Rooftop Deck', 'Visitor Parking', 'BBQ Permitted', 'Bowling Valley', 'Concierge', 'Firepit', 'Gym', 'Rooftop Deck', 'Security System', 'Yoga Studio', 'Bike Storage', 'Guest Suites', 'Visitor Parking']",['Low-Rise'],,mls_number,E5409287,SearchListing,E5409287 | For Sale,[],"{'lat': 43.7128146, 'lng': -79.3066282}",E5409287,"{'mls_number': {'value': 'E5409287', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': ""323 - 1401 O'connor Dr"", 'matchLevel': 'none', 'matchedWords': []}}"
647035,C5409402,Address,dpz891sbdwq52wcjxgv5,43.6900003,-79.4025412,1903 - 625 Avenue Rd,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,1903,02,1516,TSCC,4195000,1,0,0,0,911,18,18,286076,10605,871,Yonge-St. Clair,21,Midtown | Central,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/the-lonsdale-619-625-avenue-rd-80-86-oriole-rd/unit-1903-C5409402,16024.1,2021,3,,3,3,4,No,1,Shared,Exclusive,3500,3749,,,,,,,,3457.14,24,2,https://shared-s3.property.ca/public/images/listings/optimized/c5409402/mls/,None,,,2021-10-21,1634827276,Avenue Road,"HARVEY KALLES REAL ESTATE LTD., BROKERAGE",,,Tba,2021-Oct,NS,None,Restrictions,2021-10-21 15:50:26,2021-11-24 15:21:26,,1,0,"['Car Wash', 'Concierge', 'Guest Suites', 'Gym', 'Outdoor Pool', 'Visitor Parking', 'Public Transit', 'Party Room', 'Meeting Room', 'Parking Garage', 'Pet Restriction', 'Sauna', 'Security Guard', 'Outdoor Patio']",['High-Rise'],,mls_number,C5409402,SearchListing,C5409402 | For Sale,[],"{'lat': 43.6900003, 'lng': -79.4025412}",C5409402,"{'mls_number': {'value': 'C5409402', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1903 - 625 Avenue Rd', 'matchLevel': 'none', 'matchedWords': []}}"
647341,C5409692,Address,dpz891sbdwq52wcjxgv5,43.6900003,-79.4025412,1404 - 619 Avenue Rd,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,1404,4,1516,TSCC,2399000,1,0,0,0,911,18,18,286072,10605,871,Yonge-St. Clair,21,Midtown | Central,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/the-lonsdale-619-625-avenue-rd-80-86-oriole-rd/unit-1404-C5409692,7995.09,2021,2,,2,2,2,No,1,Underground,Exclusive,1600,1799,1734,Calculated,,,,,,1753.84,23,2,https://shared-s3.property.ca/public/images/listings/optimized/c5409692/mls/,None,,,2021-10-21,1634823678,Avenue Road,"FOREST HILL REAL ESTATE INC., BROKERAGE",,,Tba,2021-Oct,SW,None,Restrictions,2021-10-21 17:50:00,2021-11-25 14:25:47,,1,0,"['Car Wash', 'Concierge', 'Gym', 'Outdoor Pool', 'Party Room', 'Visitor Parking', 'Public Transit', 'Meeting Room', 'Parking Garage', 'Pet Restriction', 'Sauna', 'Security Guard', 'Outdoor Patio', 'Guest Suites']",['High-Rise'],,mls_number,C5409692,SearchListing,C5409692 | For Sale,[],"{'lat': 43.6900003, 'lng': -79.4025412}",C5409692,"{'mls_number': {'value': 'C5409692', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1404 - 619 Avenue Rd', 'matchLevel': 'none', 'matchedWords': []}}"
647715,C5410002,Address,dpz83qx193h6p2nm5gn3,43.6736641,-79.3885207,201 - 900 Yonge St,Condo,Condo Apartment,Sale,Active,6,Condo,Condo Apt,201,1,698,MTCC,1529000,1,0,0,0,1140,35,35,275898,10532,760,Yorkville,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/residences-of-900-yonge-900-yonge-st/unit-201-C5410002,3378.9,2021,2,1,2+1,2.1,2,No,1,Underground,Exclusive,1400,1599,1470,Calculated,,,,,,1386.67,21,3,https://shared-s3.property.ca/public/images/listings/optimized/c5410002/mls/,None,,,2021-10-21,1634818902,Yonge Street,"SUTTON GROUP-ADMIRAL REALTY INC., BROKERAGE",,,Flexible/Tbd,2021-Oct,W,Terrace,Restrictions,2021-10-21 20:29:51,2021-11-17 13:18:25,,1,1,"['Concierge', 'Public Transit', 'Party Room', 'Meeting Room', 'Parking Garage', 'Pet Restriction', 'Security Guard', 'Security System', 'Rec Room', 'Rooftop Deck', 'Visitor Parking']",['High-Rise'],,mls_number,C5410002,SearchListing,C5410002 | For Sale,[],"{'lat': 43.6736641, 'lng': -79.3885207}",C5410002,"{'mls_number': {'value': 'C5410002', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '201 - 900 Yonge St', 'matchLevel': 'none', 'matchedWords': []}}"
646767,C5409088,Address,dpz81pzq69x7x2svsvz1,43.6374035,-79.3991060,1002 - 17 Bathurst St,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,1002,2,2848,TSCC,799000,1,0,0,0,6523,0,0,207326,9554,747,The Waterfront,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/the-lakeshore-condos-17-bathurst-st-19-bathurst-st/unit-1002-C5409088,2722.06,2021,1,1,1+1,1.1,2,No,0,Underground,None,600,699,698,Calculated,,,,,,451.23,14,2,https://shared-s3.property.ca/public/images/listings/optimized/c5409088/mls/,None,,,2021-10-21,1634817717,Bathurst Street,"PROMPTON REAL ESTATE SERVICES CORP., BROKERAGE",,,Tba,2021-Oct,SW,Open Balcony,Restrictions,2021-10-21 13:49:53,2021-11-18 02:53:40,,0,1,"['Concierge', 'Gym', 'Guest Suites', 'Indoor Pool', 'Rooftop Deck', 'Visitor Parking', 'Media Room', 'Outdoor Patio', 'Sauna', 'Yoga Studio', 'Business Centre (WiFi)', 'Meeting Room', 'Outdoor Child Play Area', 'Pet Spa', 'Pets', 'Spa', 'BBQ Permitted', 'Indoor Child Play Area', 'Party Room']",['Mid-Rise'],,mls_number,C5409088,SearchListing,C5409088 | For Sale,[],"{'lat': 43.6374035, 'lng': -79.399106}",C5409088,"{'mls_number': {'value': 'C5409088', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1002 - 17 Bathurst St', 'matchLevel': 'none', 'matchedWords': []}}"
